log_test.py[LINE:10]# DEBUG    [2019-07-25 15:50:36,808]  This is a debug message
actuator_lib.py:43 [2019-07-25 18:42:03,106]  Xmit Actuator: GO20


actuator_lib.py:29 [2019-07-25 18:42:03,106]  Xmit Actuator: CP


actuator_lib.py:35 [2019-07-25 18:42:04,212]  Recv Actuator: CP20

actuator_lib.py:43 [2019-07-25 18:42:04,213]  Xmit Actuator: HM


actuator_lib.py:43 [2019-07-25 18:42:44,303]  Xmit Actuator: GO3


actuator_lib.py:29 [2019-07-25 18:42:44,303]  Xmit Actuator: CP


actuator_lib.py:35 [2019-07-25 18:42:44,806]  Recv Actuator: CP03

2019-07-25 18:45:53,806  Xmit Actuator: VR


2019-07-25 18:45:53,912  Recv Actuator: Jun 23 2015

15:13:34

UA_MAIN_EQ


2019-07-25 18:45:53,913  Xmit Actuator: VR


2019-07-25 18:45:54,017  Recv Actuator: Jun 23 2015

15:13:34

UA_MAIN_EQ


2019-07-25 18:45:54,017  Xmit Actuator: GO1
2019-07-25 18:45:54,018  Xmit Actuator: CP


2019-07-25 18:45:54,521  Recv Actuator: CP01

2019-07-25 18:45:54,521  Xmit Actuator: GO13
2019-07-25 18:45:54,522  Xmit Actuator: CP


2019-07-25 18:45:56,332  Recv Actuator: CP13

2019-07-25 18:45:56,333  Xmit Actuator: TM


2019-07-25 18:45:56,433  Recv Actuator: TM1720

2019-07-25 18:45:56,434  Xmit Actuator: GO20
2019-07-25 18:45:56,435  Xmit Actuator: CP


2019-07-25 18:45:57,541  Recv Actuator: CP20

2019-07-25 18:45:57,542  Xmit Actuator: HM
2019-07-25 18:46:37,638  Xmit Actuator: GO3
2019-07-25 18:46:37,639  Xmit Actuator: CP


2019-07-25 18:46:38,141  Recv Actuator: CP03

2019-07-25 18:48:43,710  Xmit Actuator: VR


2019-07-25 18:48:43,822  Recv Actuator: Jun 23 2015

15:13:34

UA_MAIN_EQ


2019-07-25 18:48:43,823  Xmit Actuator: VR


2019-07-25 18:48:43,926  Recv Actuator: Jun 23 2015

15:13:34

UA_MAIN_EQ


2019-07-25 18:48:43,927  Xmit Actuator: GO1
2019-07-25 18:48:43,927  Xmit Actuator: CP


2019-07-25 18:48:44,432  Recv Actuator: CP01

2019-07-25 18:48:44,432  Xmit Actuator: GO13
2019-07-25 18:48:44,433  Xmit Actuator: CP


2019-07-25 18:48:46,242  Recv Actuator: CP13

2019-07-25 18:48:46,243  Xmit Actuator: TM


2019-07-25 18:48:46,344  Recv Actuator: TM1725

2019-07-25 18:48:46,345  Xmit Actuator: GO20
2019-07-25 18:48:46,345  Xmit Actuator: CP


2019-07-25 18:48:47,450  Recv Actuator: CP20

2019-07-25 18:48:47,451  Xmit Actuator: HM
2019-07-25 18:50:59,800  Xmit Actuator: VR
2019-07-25 18:50:59,904  Recv Actuator: Jun 23 2015

15:13:34

UA_MAIN_EQ


2019-07-25 18:50:59,905  Xmit Actuator: VR
2019-07-25 18:51:00,009  Recv Actuator: Jun 23 2015

15:13:34

UA_MAIN_EQ


2019-07-25 18:51:00,009  Xmit Actuator: GO1
2019-07-25 18:51:00,010  Xmit Actuator: CP
2019-07-25 18:51:00,111  Recv Actuator: CP01

2019-07-25 18:51:00,112  Xmit Actuator: GO13
2019-07-25 18:51:00,113  Xmit Actuator: CP
2019-07-25 18:51:01,925  Recv Actuator: CP13

2019-07-25 18:51:01,926  Xmit Actuator: TM
2019-07-25 18:51:02,029  Recv Actuator: TM1715

2019-07-25 18:51:02,030  Xmit Actuator: GO20
2019-07-25 18:51:02,031  Xmit Actuator: CP
2019-07-25 18:51:03,137  Recv Actuator: CP20

2019-07-25 18:51:03,138  Xmit Actuator: HM
2019-07-25 18:54:15,363  Xmit Actuator: VR
2019-07-25 18:54:15,475  Recv Actuator: Jun 23 2015

15:13:34

UA_MAIN_EQ
2019-07-25 18:54:15,477  Xmit Actuator: VR
2019-07-25 18:54:15,581  Recv Actuator: Jun 23 2015

15:13:34

UA_MAIN_EQ
2019-07-25 18:54:15,582  Xmit Actuator: GO1
2019-07-25 18:54:15,582  Xmit Actuator: CP
2019-07-25 18:54:15,684  Recv Actuator: CP0
2019-07-25 18:54:15,685  Xmit Actuator: GO13
2019-07-25 18:54:15,685  Xmit Actuator: CP
2019-07-25 18:54:17,493  Recv Actuator: CP1
2019-07-25 18:54:17,494  Xmit Actuator: TM
2019-07-25 18:54:17,594  Recv Actuator: TM171
2019-07-25 18:54:17,595  Xmit Actuator: GO20
2019-07-25 18:54:17,595  Xmit Actuator: CP
2019-07-25 18:54:18,700  Recv Actuator: CP2
2019-07-25 18:54:18,701  Xmit Actuator: HM
2019-07-25 18:54:39,600  Xmit Actuator: VR
2019-07-25 18:54:39,704  Recv Actuator: Jun 23 2015

15:13:34

UA_MAIN_EQ

2019-07-25 18:54:39,704  Xmit Actuator: VR
2019-07-25 18:54:39,809  Recv Actuator: Jun 23 2015

15:13:34

UA_MAIN_EQ

2019-07-25 18:54:39,809  Xmit Actuator: GO1
2019-07-25 18:54:39,810  Xmit Actuator: CP
2019-07-25 18:54:39,911  Recv Actuator: CP01
2019-07-25 18:54:39,912  Xmit Actuator: GO13
2019-07-25 18:54:39,914  Xmit Actuator: CP
2019-07-25 18:54:41,727  Recv Actuator: CP13
2019-07-25 18:54:41,728  Xmit Actuator: TM
2019-07-25 18:54:41,831  Recv Actuator: TM1715
2019-07-25 18:54:41,832  Xmit Actuator: GO20
2019-07-25 18:54:41,832  Xmit Actuator: CP
2019-07-25 18:54:42,940  Recv Actuator: CP20
2019-07-25 18:54:42,941  Xmit Actuator: HM


2019-07-25 18:58:22,406  Transmitter  Xmit Actuator: GO1
2019-07-25 18:58:22,407  Transceiver  Xmit Actuator: CP
2019-07-25 18:58:22,509  Transceiver  Recv Actuator: CP01
2019-07-25 18:58:22,510  Transmitter  Xmit Actuator: GO13
2019-07-25 18:58:22,511  Transceiver  Xmit Actuator: CP
2019-07-25 18:58:24,320  Transceiver  Recv Actuator: CP13
2019-07-25 18:58:24,320  Transceiver  Xmit Actuator: TM
2019-07-25 18:58:24,422  Transceiver  Recv Actuator: TM1720
2019-07-25 18:58:24,423  Transmitter  Xmit Actuator: GO20
2019-07-25 18:58:24,423  Transceiver  Xmit Actuator: CP
2019-07-25 18:58:25,528  Transceiver  Recv Actuator: CP20
2019-07-25 18:58:25,529  Transmitter  Xmit Actuator: HM
2019-07-25 19:04:40,721  Test  Start testing
2019-07-25 19:04:40,723  Transmitter  Xmit Actuator: GO1
2019-07-25 19:04:40,723  Transceiver  Xmit Actuator: CP
2019-07-25 19:04:40,824  Transceiver  Recv Actuator: CP01
2019-07-25 19:04:40,825  Transmitter  Xmit Actuator: GO13
2019-07-25 19:04:40,825  Transceiver  Xmit Actuator: CP
2019-07-25 19:04:42,635  Transceiver  Recv Actuator: CP13
2019-07-25 19:04:42,636  Transceiver  Xmit Actuator: TM
2019-07-25 19:04:42,737  Transceiver  Recv Actuator: TM1715
2019-07-25 19:04:42,738  Transmitter  Xmit Actuator: GO20
2019-07-25 19:04:42,738  Transceiver  Xmit Actuator: CP
2019-07-25 19:04:43,843  Transceiver  Recv Actuator: CP20
2019-07-25 19:04:43,844  Transmitter  Xmit Actuator: HM
2019-07-25 19:04:43,844  Test  Test is ended. ERROR STATUS: 0
2019-07-25 19:05:14,596  Test             Start testing
2019-07-25 19:05:14,596  Transmitter      Xmit Actuator: GO1
2019-07-25 19:05:14,597  Transceiver      Xmit Actuator: CP
2019-07-25 19:05:14,699  Transceiver      Recv Actuator: CP01
2019-07-25 19:05:14,700  Transmitter      Xmit Actuator: GO13
2019-07-25 19:05:14,701  Transceiver      Xmit Actuator: CP
2019-07-25 19:05:16,509  Transceiver      Recv Actuator: CP13
2019-07-25 19:05:16,511  Transceiver      Xmit Actuator: TM
2019-07-25 19:05:16,612  Transceiver      Recv Actuator: TM1715
2019-07-25 19:05:16,613  Transmitter      Xmit Actuator: GO20
2019-07-25 19:05:16,614  Transceiver      Xmit Actuator: CP
2019-07-25 19:05:17,719  Transceiver      Recv Actuator: CP20
2019-07-25 19:05:17,721  Transmitter      Xmit Actuator: HM
2019-07-25 19:05:17,722  Test             Test is ended. ERROR STATUS: 0
2019-07-25 20:01:32,197  Test             Start testing
2019-07-25 20:01:32,199  TogglePos        Moving the check actuator
2019-07-25 20:01:32,199  GoToPosition     Going to position 1
2019-07-25 20:01:32,200  Transmitter      Xmit Actuator: GO1
2019-07-25 20:01:32,200  CurrentPos       Interrogating the position of the actuator
2019-07-25 20:01:32,201  Transceiver      Xmit Actuator: CP
2019-07-25 20:01:32,302  Transceiver      Recv Actuator: CP01
2019-07-25 20:01:32,302  TogglePos        The switch was successful.
2019-07-25 20:01:32,303  TogglePos        Moving the check actuator
2019-07-25 20:01:32,303  GoToPosition     Going to position 13
2019-07-25 20:01:32,303  Transmitter      Xmit Actuator: GO13
2019-07-25 20:01:32,303  CurrentPos       Interrogating the position of the actuator
2019-07-25 20:01:32,304  Transceiver      Xmit Actuator: CP
2019-07-25 20:01:34,113  Transceiver      Recv Actuator: CP13
2019-07-25 20:01:34,114  TogglePos        The switch was successful.
2019-07-25 20:01:34,114  MovingTime       Interrogation of the time spent on the previous switch actuator
2019-07-25 20:01:34,114  Transceiver      Xmit Actuator: TM
2019-07-25 20:01:34,216  Transceiver      Recv Actuator: TM1720
2019-07-25 20:01:34,217  TogglePos        Moving the check actuator
2019-07-25 20:01:34,217  GoToPosition     Going to position 20
2019-07-25 20:01:34,218  Transmitter      Xmit Actuator: GO20
2019-07-25 20:01:34,218  CurrentPos       Interrogating the position of the actuator
2019-07-25 20:01:34,219  Transceiver      Xmit Actuator: CP
2019-07-25 20:01:35,327  Transceiver      Recv Actuator: CP20
2019-07-25 20:01:35,327  TogglePos        The switch was successful.
2019-07-25 20:01:35,327  Transmitter      Xmit Actuator: HM
2019-07-25 20:01:35,328  Test             Test is ended. ERROR STATUS: 11
2019-07-25 20:03:42,621  Test             Start testing.
2019-07-25 20:03:42,622  TogglePos        Moving the check switch.
2019-07-25 20:03:42,622  GoToPosition     Going to position 1.
2019-07-25 20:03:42,622  Transmitter      Xmit Actuator: GO1.
2019-07-25 20:03:42,622  CurrentPos       Interrogating the position of the actuator.
2019-07-25 20:03:42,623  Transceiver      Xmit Actuator: CP.
2019-07-25 20:03:42,724  Transceiver      Recv Actuator: CP01.
2019-07-25 20:03:42,724  TogglePos        The switch was successful.
2019-07-25 20:03:42,724  TogglePos        Moving the check switch.
2019-07-25 20:03:42,724  GoToPosition     Going to position 13.
2019-07-25 20:03:42,725  Transmitter      Xmit Actuator: GO13.
2019-07-25 20:03:42,725  CurrentPos       Interrogating the position of the actuator.
2019-07-25 20:03:42,725  Transceiver      Xmit Actuator: CP.
2019-07-25 20:03:44,534  Transceiver      Recv Actuator: CP13.
2019-07-25 20:03:44,534  TogglePos        The switch was successful.
2019-07-25 20:03:44,534  MovingTime       Interrogation of the time spent on the previous switch actuator.
2019-07-25 20:03:44,534  Transceiver      Xmit Actuator: TM.
2019-07-25 20:03:44,636  Transceiver      Recv Actuator: TM1720.
2019-07-25 20:03:44,636  TogglePos        Moving the check switch.
2019-07-25 20:03:44,636  GoToPosition     Going to position 20.
2019-07-25 20:03:44,637  Transmitter      Xmit Actuator: GO20.
2019-07-25 20:03:44,637  CurrentPos       Interrogating the position of the actuator.
2019-07-25 20:03:44,637  Transceiver      Xmit Actuator: CP.
2019-07-25 20:03:45,744  Transceiver      Recv Actuator: CP20.
2019-07-25 20:03:45,744  TogglePos        The switch was successful.
2019-07-25 20:03:45,745  Transmitter      Xmit Actuator: HM.
2019-07-25 20:03:45,745  Test             Test is ended. ERROR STATUS: 11.
2019-07-25 20:04:41,343  Test             Start testing.
2019-07-25 20:04:41,343  TogglePos        Moving the check switch.
2019-07-25 20:04:41,344  GoToPosition     Going to position 1.
2019-07-25 20:04:41,344  Transmitter      Xmit Actuator: GO1.
2019-07-25 20:04:41,344  CurrentPos       Interrogating the position of the actuator.
2019-07-25 20:04:41,345  Transceiver      Xmit Actuator: CP.
2019-07-25 20:04:41,446  Transceiver      Recv Actuator: CP01.
2019-07-25 20:04:41,446  TogglePos        The switch was successful.
2019-07-25 20:04:41,446  TogglePos        Moving the check switch.
2019-07-25 20:04:41,446  GoToPosition     Going to position 13.
2019-07-25 20:04:41,447  Transmitter      Xmit Actuator: GO13.
2019-07-25 20:04:41,447  CurrentPos       Interrogating the position of the actuator.
2019-07-25 20:04:41,447  Transceiver      Xmit Actuator: CP.
2019-07-25 20:04:43,257  Transceiver      Recv Actuator: CP13.
2019-07-25 20:04:43,257  TogglePos        The switch was successful.
2019-07-25 20:04:43,257  MovingTime       Interrogation of the time spent on the previous switch.
2019-07-25 20:04:43,258  Transceiver      Xmit Actuator: TM.
2019-07-25 20:04:43,361  Transceiver      Recv Actuator: TM1715.
2019-07-25 20:04:43,361  TogglePos        Moving the check switch.
2019-07-25 20:04:43,361  GoToPosition     Going to position 20.
2019-07-25 20:04:43,362  Transmitter      Xmit Actuator: GO20.
2019-07-25 20:04:43,362  CurrentPos       Interrogating the position of the actuator.
2019-07-25 20:04:43,362  Transceiver      Xmit Actuator: CP.
2019-07-25 20:04:44,472  Transceiver      Recv Actuator: CP20.
2019-07-25 20:04:44,472  TogglePos        The switch was successful.
2019-07-25 20:04:44,473  Transmitter      Xmit Actuator: HM.
2019-07-25 20:04:44,474  Test             Test is ended. ERROR STATUS: 11.
2019-07-25 20:05:43,667  Test             Start testing.
2019-07-25 20:05:43,668  TogglePos        Moving the check switch.
2019-07-25 20:05:43,668  GoToPosition     Going to position 1.
2019-07-25 20:05:43,668  Transmitter      Xmit Actuator: GO1.
2019-07-25 20:05:43,669  CurrentPos       Interrogating the position of the actuator.
2019-07-25 20:05:43,669  Transceiver      Xmit Actuator: CP.
2019-07-25 20:05:43,770  Transceiver      Recv Actuator: CP01.
2019-07-25 20:05:43,771  TogglePos        The switch was successful.
2019-07-25 20:05:43,771  TogglePos        Moving the check switch.
2019-07-25 20:05:43,772  GoToPosition     Going to position 13.
2019-07-25 20:05:43,772  Transmitter      Xmit Actuator: GO13.
2019-07-25 20:05:43,773  CurrentPos       Interrogating the position of the actuator.
2019-07-25 20:05:43,773  Transceiver      Xmit Actuator: CP.
2019-07-25 20:05:45,582  Transceiver      Recv Actuator: CP13.
2019-07-25 20:05:45,582  TogglePos        The switch was successful.
2019-07-25 20:05:45,582  MovingTime       Interrogation of the time spent on the previous switch.
2019-07-25 20:05:45,582  Transceiver      Xmit Actuator: TM.
2019-07-25 20:05:45,684  Transceiver      Recv Actuator: TM1720.
2019-07-25 20:05:45,684  TogglePos        Moving the check switch.
2019-07-25 20:05:45,684  GoToPosition     Going to position 20.
2019-07-25 20:05:45,685  Transmitter      Xmit Actuator: GO20.
2019-07-25 20:05:45,685  CurrentPos       Interrogating the position of the actuator.
2019-07-25 20:05:45,685  Transceiver      Xmit Actuator: CP.
2019-07-25 20:05:46,791  Transceiver      Recv Actuator: CP20.
2019-07-25 20:05:46,791  TogglePos        The switch was successful.
2019-07-25 20:05:46,792  Transmitter      Xmit Actuator: HM.
2019-07-25 20:05:46,792  Test             Test is ended. ERROR STATUS: 11.
2019-07-25 20:08:22,939  Test             Start testing.
2019-07-25 20:08:22,940  TogglePos        Moving the check switch.
2019-07-25 20:08:22,940  GoToPosition     Going to position 1.
2019-07-25 20:08:22,941  Transmitter      Xmit Actuator: GO1.
2019-07-25 20:08:22,941  CurrentPos       Interrogating the position of the actuator.
2019-07-25 20:08:22,941  Transceiver      Xmit Actuator: CP.
2019-07-25 20:08:23,044  Transceiver      Recv Actuator: CP01.
2019-07-25 20:08:23,045  TogglePos        The switch was successful.
2019-07-25 20:08:23,045  TogglePos        Moving the check switch.
2019-07-25 20:08:23,046  GoToPosition     Going to position 13.
2019-07-25 20:08:23,046  Transmitter      Xmit Actuator: GO13.
2019-07-25 20:08:23,047  CurrentPos       Interrogating the position of the actuator.
2019-07-25 20:08:23,047  Transceiver      Xmit Actuator: CP.
2019-07-25 20:08:24,857  Transceiver      Recv Actuator: CP13.
2019-07-25 20:08:24,858  TogglePos        The switch was successful.
2019-07-25 20:08:24,858  MovingTime       Interrogation of the time spent on the previous switch.
2019-07-25 20:08:24,859  Transceiver      Xmit Actuator: TM.
2019-07-25 20:08:24,960  Transceiver      Recv Actuator: TM1715.
2019-07-25 20:08:24,961  Test             4
2019-07-25 20:08:24,962  TogglePos        Moving the check switch.
2019-07-25 20:08:24,962  GoToPosition     Going to position 20.
2019-07-25 20:08:24,963  Transmitter      Xmit Actuator: GO20.
2019-07-25 20:08:24,964  CurrentPos       Interrogating the position of the actuator.
2019-07-25 20:08:24,966  Transceiver      Xmit Actuator: CP.
2019-07-25 20:08:26,074  Transceiver      Recv Actuator: CP20.
2019-07-25 20:08:26,074  TogglePos        The switch was successful.
2019-07-25 20:08:26,075  Transmitter      Xmit Actuator: HM.
2019-07-25 20:08:26,075  Test             Test is ended. ERROR STATUS: 11.
2019-07-25 20:09:51,050  Test             INFO     Start testing.
2019-07-25 20:09:51,050  TogglePos        INFO     Moving the check switch.
2019-07-25 20:09:51,051  GoToPosition     INFO     Going to position 1.
2019-07-25 20:09:51,051  Transmitter      INFO     Xmit Actuator: GO1.
2019-07-25 20:09:51,051  CurrentPos       INFO     Interrogating the position of the actuator.
2019-07-25 20:09:51,052  Transceiver      INFO     Xmit Actuator: CP.
2019-07-25 20:09:51,153  Transceiver      INFO     Recv Actuator: CP01.
2019-07-25 20:09:51,153  TogglePos        INFO     The switch was successful.
2019-07-25 20:09:51,154  TogglePos        INFO     Moving the check switch.
2019-07-25 20:09:51,154  GoToPosition     INFO     Going to position 13.
2019-07-25 20:09:51,154  Transmitter      INFO     Xmit Actuator: GO13.
2019-07-25 20:09:51,154  CurrentPos       INFO     Interrogating the position of the actuator.
2019-07-25 20:09:51,155  Transceiver      INFO     Xmit Actuator: CP.
2019-07-25 20:09:52,962  Transceiver      INFO     Recv Actuator: CP13.
2019-07-25 20:09:52,963  TogglePos        INFO     The switch was successful.
2019-07-25 20:09:52,963  MovingTime       INFO     Interrogation of the time spent on the previous switch.
2019-07-25 20:09:52,964  Transceiver      INFO     Xmit Actuator: TM.
2019-07-25 20:09:53,065  Transceiver      INFO     Recv Actuator: TM1720.
2019-07-25 20:09:53,066  Test             ERROR    4
2019-07-25 20:09:53,066  TogglePos        INFO     Moving the check switch.
2019-07-25 20:09:53,066  GoToPosition     INFO     Going to position 20.
2019-07-25 20:09:53,066  Transmitter      INFO     Xmit Actuator: GO20.
2019-07-25 20:09:53,067  CurrentPos       INFO     Interrogating the position of the actuator.
2019-07-25 20:09:53,067  Transceiver      INFO     Xmit Actuator: CP.
2019-07-25 20:09:54,173  Transceiver      INFO     Recv Actuator: CP20.
2019-07-25 20:09:54,173  TogglePos        INFO     The switch was successful.
2019-07-25 20:09:54,174  Transmitter      INFO     Xmit Actuator: HM.
2019-07-25 20:09:54,175  Test             INFO     Test is ended. ERROR STATUS: 11.
2019-07-25 20:10:25,117  Test             INFO     Start testing.
2019-07-25 20:10:25,118  TogglePos        INFO     Moving the check switch.
2019-07-25 20:10:25,118  GoToPosition     INFO     Going to position 1.
2019-07-25 20:10:25,118  Transmitter      INFO     Xmit Actuator: GO1.
2019-07-25 20:10:25,119  CurrentPos       INFO     Interrogating the position of the actuator.
2019-07-25 20:10:25,119  Transceiver      INFO     Xmit Actuator: CP.
2019-07-25 20:10:25,220  Transceiver      INFO     Recv Actuator: CP01.
2019-07-25 20:10:25,221  TogglePos        INFO     The switch was successful.
2019-07-25 20:10:25,221  TogglePos        INFO     Moving the check switch.
2019-07-25 20:10:25,221  GoToPosition     INFO     Going to position 13.
2019-07-25 20:10:25,221  Transmitter      INFO     Xmit Actuator: GO13.
2019-07-25 20:10:25,222  CurrentPos       INFO     Interrogating the position of the actuator.
2019-07-25 20:10:25,222  Transceiver      INFO     Xmit Actuator: CP.
